name,accession,date,location,lineage
hCoV-19/Bosnia_and_Herzegovina/VFS-UNSA-LMGFI005/2020|EPI_ISL_955146|2020-09-02,EPI_ISL_955146,2020-09-02,BosniaandHerzegovina,B.1.1
hCoV-19/Bosnia_and_Herzegovina/VFS-UNSA-LMGFI012/2020|EPI_ISL_955170|2020-12-03,EPI_ISL_955170,2020-12-03,BosniaandHerzegovina,B.1.258
hCoV-19/Bosnia_and_Herzegovina/VFS-UNSA-LMGFI117/2021|EPI_ISL_5597223|2021-09-30,EPI_ISL_5597223,2021-09-30,BosniaandHerzegovina,B.1.617.2
hCoV-19/Bosnia_and_Herzegovina/VFS-UNSA-LMGFI122/2021|EPI_ISL_5712962|2021-09-30,EPI_ISL_5712962,2021-09-30,BosniaandHerzegovina,AY.43
hCoV-19/Bosnia_and_Herzegovina/VFS-UNSA-LMGFI127/2021|EPI_ISL_5713826|2021-10-01,EPI_ISL_5713826,2021-10-01,BosniaandHerzegovina,AY.43
hCoV-19/Bosnia_and_Herzegovina/VFS-UNSA-LMGFI315/2021|EPI_ISL_6263015|2021-10-19,EPI_ISL_6263015,2021-10-19,BosniaandHerzegovina,AY.122
hCoV-19/Botswana/BOT0455/2020|EPI_ISL_560386|2020-03-28,EPI_ISL_560386,2020-03-28,Botswana,B.1
hCoV-19/Botswana/BOT361367/2021|EPI_ISL_1677718|2021-02-05,EPI_ISL_1677718,2021-02-05,Botswana,B.1.351
hCoV-19/Botswana/R14B25_BHP_b59_121047451/2021|EPI_ISL_2566207|2021-04-28,EPI_ISL_2566207,2021-04-28,Botswana,B.1.351.1
hCoV-19/Botswana/R19B44_BHP_AAB70043/2021|EPI_ISL_2820332|2021-06-16,EPI_ISL_2820332,2021-06-16,Botswana,AY.116
hCoV-19/Botswana/R29B62_BHP_000732247/2021|EPI_ISL_3948372|2021-08-26,EPI_ISL_3948372,2021-08-26,Botswana,AY.46
hCoV-19/Botswana/R30B26_BHP_000731866/2021|EPI_ISL_5055037|2021-08-26,EPI_ISL_5055037,2021-08-26,Botswana,AY.116
hCoV-19/Botswana/R31B71_BHP_000742013/2021|EPI_ISL_4299819|2021-09-01,EPI_ISL_4299819,2021-09-01,Botswana,AY.46
hCoV-19/Botswana/R33B45_BHP_000767577/2021|EPI_ISL_5248572|2021-09-21,EPI_ISL_5248572,2021-09-21,Botswana,AY.116
hCoV-19/Botswana/R35B63_BHP_000788290/2021|EPI_ISL_5501845|2021-10-07,EPI_ISL_5501845,2021-10-07,Botswana,AY.112
hCoV-19/Botswana/R35B81_BHP_AAC10739/2021|EPI_ISL_5502943|2021-10-11,EPI_ISL_5502943,2021-10-11,Botswana,AY.46
hCoV-19/Botswana/R43B38_BHP_000836613/2021|EPI_ISL_7120806|2021-11-15,EPI_ISL_7120806,2021-11-15,Botswana,AY.46
hCoV-19/Botswana/R43B46_BHP_000835447/2021|EPI_ISL_7120851|2021-11-15,EPI_ISL_7120851,2021-11-15,Botswana,AY.46
hCoV-19/Botswana/R8B52_BHP_AAA24535/2020|EPI_ISL_1516865|2020-09-27,EPI_ISL_1516865,2020-09-27,Botswana,B.1.1.54
hCoV-19/Botswana/R8B55_BHP_AAA24317/2020|EPI_ISL_1516868|2020-09-27,EPI_ISL_1516868,2020-09-27,Botswana,C.1
hCoV-19/Brazil/CE-FIOCRUZ-26044/2021|EPI_ISL_6474611|2021-10-04,EPI_ISL_6474611,2021-10-04,Brazil,AY.34.1.1
hCoV-19/Brazil/GO-HLAGYN-1421457/2021|EPI_ISL_2187732|2021-01-16,EPI_ISL_2187732,2021-01-16,Brazil,B.1.1.33
hCoV-19/Brazil/PE-FIOCRUZ-IAM2232/2020|EPI_ISL_3046237|2020-10-19,EPI_ISL_3046237,2020-10-19,Brazil,P.2
hCoV-19/Brazil/PE-FIOCRUZ-IAM5161/2021|EPI_ISL_6573741|2021-10-07,EPI_ISL_6573741,2021-10-07,Brazil,AY.99.2
hCoV-19/Brazil/RJ-LNN06988/2021|EPI_ISL_6970193|2021-11-04,EPI_ISL_6970193,2021-11-04,Brazil,AY.99.2
hCoV-19/Brazil/RN-FIOCRUZ-34084/2020|EPI_ISL_2466187|2020-07-02,EPI_ISL_2466187,2020-07-02,Brazil,B.1.1
hCoV-19/Brazil/SP-IB_135660/2021|EPI_ISL_5689292|2021-09-27,EPI_ISL_5689292,2021-09-27,Brazil,AY.99.2
hCoV-19/Brazil/SP-IB_139860/2021|EPI_ISL_6813299|2021-11-02,EPI_ISL_6813299,2021-11-02,Brazil,AY.36
hCoV-19/Brazil/SP-SEQ03699/2021|EPI_ISL_4273396|2021-09-08,EPI_ISL_4273396,2021-09-08,Brazil,AY.99.2
hCoV-19/Brazil/SP-SEQ05890/2021|EPI_ISL_3696681|2021-08-09,EPI_ISL_3696681,2021-08-09,Brazil,AY.99.2
hCoV-19/Brunei/27/2021|EPI_ISL_3681501|2021-08-17,EPI_ISL_3681501,2021-08-17,Brunei,AY.24.1
hCoV-19/Brunei/33/2021|EPI_ISL_3681519|2021-08-17,EPI_ISL_3681519,2021-08-17,Brunei,AY.24.1
hCoV-19/Bulgaria/21BG-EU_000709_Pl8/2021|EPI_ISL_1401192|2021-03-01,EPI_ISL_1401192,2021-03-01,Bulgaria,B.1.1.7
hCoV-19/Bulgaria/21BG-EU_004726_Pl41/2021|EPI_ISL_4541454|2021-08-09,EPI_ISL_4541454,2021-08-09,Bulgaria,AY.4.4
hCoV-19/Bulgaria/21BG-EU_005798_Pl53/2021|EPI_ISL_4731262|2021-08-24,EPI_ISL_4731262,2021-08-24,Bulgaria,AY.43
hCoV-19/Bulgaria/21BG-EU_006873_Pl64/2021|EPI_ISL_5855185|2021-09-13,EPI_ISL_5855185,2021-09-13,Bulgaria,AY.4.4
hCoV-19/Bulgaria/21BG-EU_007366_Pl68/2021|EPI_ISL_6115563|2021-09-21,EPI_ISL_6115563,2021-09-21,Bulgaria,AY.43
hCoV-19/Bulgaria/21BG-EU_008099_Pl76/2021|EPI_ISL_6102716|2021-10-01,EPI_ISL_6102716,2021-10-01,Bulgaria,AY.70
hCoV-19/Bulgaria/21BG-EU_008268_Pl78/2021|EPI_ISL_6103394|2021-10-02,EPI_ISL_6103394,2021-10-02,Bulgaria,AY.4
hCoV-19/Bulgaria/23/2020|EPI_ISL_480303|2020-03-30,EPI_ISL_480303,2020-03-30,Bulgaria,B.1.428
hCoV-19/Burkina_Faso/151/2021|EPI_ISL_2227198|2021-02-03,EPI_ISL_2227198,2021-02-03,BurkinaFaso,A.27
hCoV-19/Burkina_Faso/165/2021|EPI_ISL_2227202|2021-02-09,EPI_ISL_2227202,2021-02-09,BurkinaFaso,A.27
hCoV-19/Burkina_Faso/588/2020|EPI_ISL_660475|2020-06-21,EPI_ISL_660475,2020-06-21,BurkinaFaso,A.19
hCoV-19/Burkina_Faso/B05-2032/2020|EPI_ISL_1299492|2020-10-08,EPI_ISL_1299492,2020-10-08,BurkinaFaso,A.19
hCoV-19/Burkina_Faso/CV1860/2021|EPI_ISL_4255097|2021-03-16,EPI_ISL_4255097,2021-03-16,BurkinaFaso,A.27
hCoV-19/Burkina_Faso/CV1890/2021|EPI_ISL_4255114|2021-04-20,EPI_ISL_4255114,2021-04-20,BurkinaFaso,A.21
hCoV-19/Burundi/UG524/2021|EPI_ISL_2928008|2021-05-27,EPI_ISL_2928008,2021-05-27,Burundi,AY.46
hCoV-19/Cabo_Verde/Praia_4732/2021|EPI_ISL_1123282|2021-02-03,EPI_ISL_1123282,2021-02-03,CaboVerde,B.1.1.7
hCoV-19/Cambodia/01-2105201357/2021|EPI_ISL_2343211|2021-05-21,EPI_ISL_2343211,2021-05-21,Cambodia,B.1.1.7
hCoV-19/Cambodia/101372/2020|EPI_ISL_1040028|2020-10-27,EPI_ISL_1040028,2020-10-27,Cambodia,B.1.1.214
hCoV-19/Cambodia/127828/2020|EPI_ISL_918366|2020-11-29,EPI_ISL_918366,2020-11-29,Cambodia,A.23.1
hCoV-19/Cambodia/744090/2021|EPI_ISL_3797898|2021-08-21,EPI_ISL_3797898,2021-08-21,Cambodia,AY.30
hCoV-19/Cambodia/745086/2021|EPI_ISL_3797904|2021-08-23,EPI_ISL_3797904,2021-08-23,Cambodia,AY.85
hCoV-19/Cambodia/784066/2021|EPI_ISL_4489791|2021-09-16,EPI_ISL_4489791,2021-09-16,Cambodia,AY.85
hCoV-19/Cambodia/788317/2021|EPI_ISL_4747991|2021-09-19,EPI_ISL_4747991,2021-09-19,Cambodia,B.1.1.7
hCoV-19/Cambodia/821519/2021|EPI_ISL_5260544|2021-10-06,EPI_ISL_5260544,2021-10-06,Cambodia,AY.85
hCoV-19/Cambodia/838056/2021|EPI_ISL_5451762|2021-10-15,EPI_ISL_5451762,2021-10-15,Cambodia,AY.85
hCoV-19/Cambodia/876419/2021|EPI_ISL_6812536|2021-11-15,EPI_ISL_6812536,2021-11-15,Cambodia,AY.30
hCoV-19/Cambodia/VIR2118404/2021|EPI_ISL_1098604|2021-02-07,EPI_ISL_1098604,2021-02-07,Cambodia,B.1.1.7
hCoV-19/Cambodia/f0430019/2021|EPI_ISL_2106262|2021-04-30,EPI_ISL_2106262,2021-04-30,Cambodia,B.1.1.7
hCoV-19/Cambodia/f1108137/2021|EPI_ISL_6512080|2021-11-08,EPI_ISL_6512080,2021-11-08,Cambodia,AY.30
hCoV-19/Cameroon/CAM-19/2021|EPI_ISL_1972310|2021-03-02,EPI_ISL_1972310,2021-03-02,Cameroon,B.1.619
hCoV-19/Cameroon/CERI-NPHL-K026190/2021|EPI_ISL_5596726|2021-09-22,EPI_ISL_5596726,2021-09-22,Cameroon,B.1.617.2
hCoV-19/Cameroon/CERI-NPHL-K026197/2021|EPI_ISL_5596731|2021-09-02,EPI_ISL_5596731,2021-09-02,Cameroon,AY.34
hCoV-19/Cameroon/CERI-NPHL-K026263/2021|EPI_ISL_5596793|2021-08-25,EPI_ISL_5596793,2021-08-25,Cameroon,AY.39
hCoV-19/Cameroon/CERI-NPHL-K026264/2021|EPI_ISL_5596794|2021-08-25,EPI_ISL_5596794,2021-08-25,Cameroon,AY.4
hCoV-19/Cameroon/CV417/2020|EPI_ISL_845550|2020-08-12,EPI_ISL_845550,2020-08-12,Cameroon,B.1
hCoV-19/Cameroon/Yaounde-21V-08190/2021|EPI_ISL_1790132|2021-02-19,EPI_ISL_1790132,2021-02-19,Cameroon,B.1.619
hCoV-19/Canada/AB-51010/2020|EPI_ISL_806016|2020-04-24,EPI_ISL_806016,2020-04-24,Canada,B.1.279
hCoV-19/Canada/AB-ABPHL-24145/2021|EPI_ISL_3909781|2021-07-05,EPI_ISL_3909781,2021-07-05,Canada,B.1.1.7
hCoV-19/Canada/AB-ABPHL-27959/2021|EPI_ISL_4053367|2021-08-13,EPI_ISL_4053367,2021-08-13,Canada,AY.27
hCoV-19/Canada/AB-ABPHL-28759/2021|EPI_ISL_4054121|2021-08-11,EPI_ISL_4054121,2021-08-11,Canada,AY.27
hCoV-19/Canada/AB-ABPHL-33597/2021|EPI_ISL_4562551|2021-09-10,EPI_ISL_4562551,2021-09-10,Canada,AY.25.1
hCoV-19/Canada/AB-ABPHL-33862/2021|EPI_ISL_5630662|2021-09-12,EPI_ISL_5630662,2021-09-12,Canada,AY.25.1
hCoV-19/Canada/AB-ABPHL-37742/2021|EPI_ISL_6661330|2021-10-11,EPI_ISL_6661330,2021-10-11,Canada,AY.25.1
hCoV-19/Canada/AB-ABPHL-38023/2021|EPI_ISL_6661573|2021-10-18,EPI_ISL_6661573,2021-10-18,Canada,AY.25.1
hCoV-19/Canada/AB-ABPHL-40399/2021|EPI_ISL_6665077|2021-11-02,EPI_ISL_6665077,2021-11-02,Canada,AY.27
hCoV-19/Canada/AB-ABPHL-40663/2021|EPI_ISL_6665550|2021-11-01,EPI_ISL_6665550,2021-11-01,Canada,AY.25.1
hCoV-19/Canada/AB-CV72/2020|EPI_ISL_3526026|2020-10-30,EPI_ISL_3526026,2020-10-30,Canada,B.1.128
hCoV-19/Canada/ABPHL-02509/2020|EPI_ISL_2163060|2020-08-05,EPI_ISL_2163060,2020-08-05,Canada,AE.8
hCoV-19/Canada/BC-BCCDC-10061/2020|EPI_ISL_976554|2020-12-17,EPI_ISL_976554,2020-12-17,Canada,B.1.36.36
hCoV-19/Canada/BC-BCCDC-12311/2020|EPI_ISL_2522120|2020-01-01,EPI_ISL_2522120,2020-01-01,Canada,A
hCoV-19/Canada/BC-BCCDC-165414/2020|EPI_ISL_4419421|2020-04-08,EPI_ISL_4419421,2020-04-08,Canada,B.1.1
hCoV-19/Canada/BC-BCCDC-165468/2020|EPI_ISL_4419430|2020-05-11,EPI_ISL_4419430,2020-05-11,Canada,B.1.1
hCoV-19/Canada/BC-BCCDC-181324/2021|EPI_ISL_4277307|2021-08-19,EPI_ISL_4277307,2021-08-19,Canada,AY.25.1
hCoV-19/Canada/BC-BCCDC-187695/2021|EPI_ISL_4434454|2021-08-31,EPI_ISL_4434454,2021-08-31,Canada,AY.25.1
hCoV-19/Canada/BC-BCCDC-189709/2021|EPI_ISL_4835189|2021-09-02,EPI_ISL_4835189,2021-09-02,Canada,AY.27
hCoV-19/Canada/BC-BCCDC-195707/2021|EPI_ISL_4840120|2021-09-06,EPI_ISL_4840120,2021-09-06,Canada,AY.25
hCoV-19/Canada/BC-BCCDC-226348/2021|EPI_ISL_6740442|2021-10-05,EPI_ISL_6740442,2021-10-05,Canada,AY.25.1
hCoV-19/Canada/BC-BCCDC-245525/2021|EPI_ISL_6754164|2021-10-30,EPI_ISL_6754164,2021-10-30,Canada,AY.4.12
hCoV-19/Canada/BC-BCCDC-245940/2021|EPI_ISL_6999481|2021-11-03,EPI_ISL_6999481,2021-11-03,Canada,AY.25.1
hCoV-19/Canada/BC-BCCDC-252603/2021|EPI_ISL_7006840|2021-11-08,EPI_ISL_7006840,2021-11-08,Canada,AY.25.1
hCoV-19/Canada/BC-BCCDC-3377/2020|EPI_ISL_968335|2020-07-19,EPI_ISL_968335,2020-07-19,Canada,B.1.422
hCoV-19/Canada/BC-BCCDC-36919/2021|EPI_ISL_2499221|2021-01-27,EPI_ISL_2499221,2021-01-27,Canada,B.1.2
hCoV-19/Canada/BC-BCCDC-4684/2020|EPI_ISL_968378|2020-07-24,EPI_ISL_968378,2020-07-24,Canada,B.1.1.63
hCoV-19/Canada/BC-BCCDC-91379/2021|EPI_ISL_3486580|2021-05-18,EPI_ISL_3486580,2021-05-18,Canada,B.1.1.7
hCoV-19/Canada/MB-CPL-211803/2021|EPI_ISL_5434268|2021-09-06,EPI_ISL_5434268,2021-09-06,Canada,AY.27
hCoV-19/Canada/MB-CPL-242770/2021|EPI_ISL_6676965|2021-10-19,EPI_ISL_6676965,2021-10-19,Canada,AY.86
hCoV-19/Canada/MB-CPL-242829/2021|EPI_ISL_6677020|2021-11-01,EPI_ISL_6677020,2021-11-01,Canada,AY.25.1
hCoV-19/Canada/MB-CPL-242830/2021|EPI_ISL_6677021|2021-10-31,EPI_ISL_6677021,2021-10-31,Canada,AY.100
hCoV-19/Canada/MB-CPL-242857/2021|EPI_ISL_6677051|2021-11-01,EPI_ISL_6677051,2021-11-01,Canada,AY.86
hCoV-19/Canada/MB-NML-1536/2020|EPI_ISL_935837|2020-09-15,EPI_ISL_935837,2020-09-15,Canada,AE.8
hCoV-19/Canada/MB-NML-156425/2021|EPI_ISL_4505358|2021-08-18,EPI_ISL_4505358,2021-08-18,Canada,AY.86
hCoV-19/Canada/MB-NML-194758/2021|EPI_ISL_5250337|2021-08-25,EPI_ISL_5250337,2021-08-25,Canada,AY.27
hCoV-19/Canada/MB-NML-212904/2021|EPI_ISL_6340272|2021-09-28,EPI_ISL_6340272,2021-09-28,Canada,AY.27
hCoV-19/Canada/MB-NML-2596/2020|EPI_ISL_1257909|2020-09-30,EPI_ISL_1257909,2020-09-30,Canada,AE.8
hCoV-19/Canada/MB-NML-89366/2021|EPI_ISL_4494290|2021-05-27,EPI_ISL_4494290,2021-05-27,Canada,B.1.351
hCoV-19/Canada/NB-CHUDGLD-157430/2021|EPI_ISL_4491682|2021-08-12,EPI_ISL_4491682,2021-08-12,Canada,B.1.1.7
hCoV-19/Canada/NB-CHUDGLD-157512/2021|EPI_ISL_4491755|2021-08-21,EPI_ISL_4491755,2021-08-21,Canada,AY.25.1
hCoV-19/Canada/NB-CHUDGLD-193784/2021|EPI_ISL_4947450|2021-09-07,EPI_ISL_4947450,2021-09-07,Canada,AY.74
hCoV-19/Canada/NB-CHUDGLD-193811/2021|EPI_ISL_4947585|2021-09-09,EPI_ISL_4947585,2021-09-09,Canada,AY.25.1
hCoV-19/Canada/NB-CHUDGLD-223250/2021|EPI_ISL_6157972|2021-10-18,EPI_ISL_6157972,2021-10-18,Canada,AY.27
hCoV-19/Canada/NB-CHUDGLD-237099/2021|EPI_ISL_6639031|2021-10-29,EPI_ISL_6639031,2021-10-29,Canada,AY.25.1
hCoV-19/Canada/NB-CHUDGLD-237113/2021|EPI_ISL_6639114|2021-11-01,EPI_ISL_6639114,2021-11-01,Canada,AY.25.1
hCoV-19/Canada/NB-CHUDGLD-237130/2021|EPI_ISL_6639226|2021-11-01,EPI_ISL_6639226,2021-11-01,Canada,AY.25.1
hCoV-19/Canada/NB-NML-139500/2021|EPI_ISL_3334214|2021-07-24,EPI_ISL_3334214,2021-07-24,Canada,AY.4
hCoV-19/Canada/NB-NML-145150/2021|EPI_ISL_4025917|2021-08-01,EPI_ISL_4025917,2021-08-01,Canada,B.1.1.7
hCoV-19/Canada/NB-NML-17608/2021|EPI_ISL_1588076|2021-02-22,EPI_ISL_1588076,2021-02-22,Canada,B.1.240
hCoV-19/Canada/NL-NML-8802/2021|EPI_ISL_1055451|2021-01-26,EPI_ISL_1055451,2021-01-26,Canada,B.1.36
hCoV-19/Canada/NL-PHML-191509/2021|EPI_ISL_5014599|2021-08-28,EPI_ISL_5014599,2021-08-28,Canada,AY.39
hCoV-19/Canada/NL-PHML-191519/2021|EPI_ISL_5014612|2021-09-04,EPI_ISL_5014612,2021-09-04,Canada,AY.74
hCoV-19/Canada/NL-PHML-193750/2021|EPI_ISL_5014617|2021-08-30,EPI_ISL_5014617,2021-08-30,Canada,AY.13
hCoV-19/Canada/NL-PHML-216787/2021|EPI_ISL_5596271|2021-09-19,EPI_ISL_5596271,2021-09-19,Canada,AY.27
hCoV-19/Canada/NL-PHML-236818/2021|EPI_ISL_6368476|2021-10-24,EPI_ISL_6368476,2021-10-24,Canada,AY.42
hCoV-19/Canada/NL-PHML-236847/2021|EPI_ISL_6368468|2021-10-22,EPI_ISL_6368468,2021-10-22,Canada,AY.42
hCoV-19/Canada/NL-PHML-242451/2021|EPI_ISL_6795580|2021-11-01,EPI_ISL_6795580,2021-11-01,Canada,AY.25.1
hCoV-19/Canada/NL-PHML-249051/2021|EPI_ISL_6795597|2021-11-15,EPI_ISL_6795597,2021-11-15,Canada,AY.25.1
hCoV-19/Canada/NS-NML-117344/2021|EPI_ISL_3399722|2021-06-22,EPI_ISL_3399722,2021-06-22,Canada,B.1.1.7
hCoV-19/Canada/NS-NML-157037/2021|EPI_ISL_4508409|2021-08-28,EPI_ISL_4508409,2021-08-28,Canada,AY.27
hCoV-19/Canada/NS-NML-157040/2021|EPI_ISL_4508417|2021-08-29,EPI_ISL_4508417,2021-08-29,Canada,AY.25
hCoV-19/Canada/NS-NML-17414/2021|EPI_ISL_1666862|2021-02-19,EPI_ISL_1666862,2021-02-19,Canada,B.1.438.1
hCoV-19/Canada/NS-NML-17874/2021|EPI_ISL_1666900|2021-02-25,EPI_ISL_1666900,2021-02-25,Canada,B.1.438.1
hCoV-19/Canada/NS-NML-193969/2021|EPI_ISL_5439084|2021-09-11,EPI_ISL_5439084,2021-09-11,Canada,AY.74
hCoV-19/Canada/NS-NML-1983/2020|EPI_ISL_915049|2020-04-18,EPI_ISL_915049,2020-04-18,Canada,L.1
hCoV-19/Canada/NS-NML-212712/2021|EPI_ISL_6719300|2021-09-09,EPI_ISL_6719300,2021-09-09,Canada,AY.74
hCoV-19/Canada/NS-NML-212797/2021|EPI_ISL_6722015|2021-10-05,EPI_ISL_6722015,2021-10-05,Canada,AY.103
hCoV-19/Canada/NS-NML-223045/2021|EPI_ISL_6719422|2021-10-16,EPI_ISL_6719422,2021-10-16,Canada,AY.25.1
hCoV-19/Canada/NS-NML-5162/2020|EPI_ISL_1055477|2020-12-30,EPI_ISL_1055477,2020-12-30,Canada,C.36.1
hCoV-19/Canada/NS-NML-5469/2020|EPI_ISL_1055647|2020-11-12,EPI_ISL_1055647,2020-11-12,Canada,B.1.1.157
hCoV-19/Canada/ON-NML-249358/2021|EPI_ISL_6826714|2021-11-23,EPI_ISL_6826714,2021-11-23,Canada,BA.1.15
hCoV-19/Canada/ON-NML-249359/2021|EPI_ISL_6826713|2021-11-23,EPI_ISL_6826713,2021-11-23,Canada,BA.1
hCoV-19/Canada/ON-PPS-21012021_0228/2021|EPI_ISL_983222|2021-01-19,EPI_ISL_983222,2021-01-19,Canada,B.1.36.31
hCoV-19/Canada/ON-S1245/2020|EPI_ISL_586312|2020-05-01,EPI_ISL_586312,2020-05-01,Canada,B.1.1.181
hCoV-19/Canada/ON-S1479/2020|EPI_ISL_591114|2020-08-28,EPI_ISL_591114,2020-08-28,Canada,B.1.36
hCoV-19/Canada/ON-S1633/2020|EPI_ISL_1739567|2020-09-15,EPI_ISL_1739567,2020-09-15,Canada,B.1.265
hCoV-19/Canada/ON-S879/2020|EPI_ISL_591176|2020-04-12,EPI_ISL_591176,2020-04-12,Canada,B.1.167
hCoV-19/Canada/ON-SC0805/2020|EPI_ISL_1739580|2020-09-29,EPI_ISL_1739580,2020-09-29,Canada,B.1.523
hCoV-19/Canada/ON-SC3633/2020|EPI_ISL_1739834|2020-12-01,EPI_ISL_1739834,2020-12-01,Canada,B.1.36
hCoV-19/Canada/ON-SHL-21-01012/2021|EPI_ISL_5315492|2021-06-05,EPI_ISL_5315492,2021-06-05,Canada,AZ.1
hCoV-19/Canada/ON-SHL-21-01461/2021|EPI_ISL_6686681|2021-09-03,EPI_ISL_6686681,2021-09-03,Canada,AY.27
hCoV-19/Canada/ON-SHL-21-01502/2021|EPI_ISL_6686377|2021-09-01,EPI_ISL_6686377,2021-09-01,Canada,AY.74
hCoV-19/Canada/ON-SHL-21-01757/2021|EPI_ISL_6685170|2021-08-25,EPI_ISL_6685170,2021-08-25,Canada,AY.74
hCoV-19/Canada/ON-SHL-21-02216/2021|EPI_ISL_6685572|2021-08-17,EPI_ISL_6685572,2021-08-17,Canada,AY.74
hCoV-19/Canada/ON-SHL-21-02756/2021|EPI_ISL_6687383|2021-08-02,EPI_ISL_6687383,2021-08-02,Canada,AY.36
hCoV-19/Canada/ON-SHL-21-02967/2021|EPI_ISL_6685884|2021-07-17,EPI_ISL_6685884,2021-07-17,Canada,AY.74
hCoV-19/Canada/ON-UHTC-0270/2020|EPI_ISL_570002|2020-06-19,EPI_ISL_570002,2020-06-19,Canada,B.1.36
hCoV-19/Canada/QC-1nDJXP-8144542186/2021|EPI_ISL_6424597|2021-10-04,EPI_ISL_6424597,2021-10-04,Canada,AY.103
hCoV-19/Canada/QC-1nDJXQ-2128006173A/2021|EPI_ISL_6423471|2021-10-07,EPI_ISL_6423471,2021-10-07,Canada,AY.93
hCoV-19/Canada/QC-1nDJXQ-Q7293566/2021|EPI_ISL_2975416|2021-03-29,EPI_ISL_2975416,2021-03-29,Canada,B.1.1.519
hCoV-19/Canada/QC-1nDJXQ-R5011333C2/2021|EPI_ISL_6985606|2021-11-01,EPI_ISL_6985606,2021-11-01,Canada,AY.25.1
hCoV-19/Canada/QC-1nDJXW-505325891/2021|EPI_ISL_6987451|2021-11-04,EPI_ISL_6987451,2021-11-04,Canada,AY.103
hCoV-19/Canada/QC-1nDWVQ-MX20337573/2020|EPI_ISL_2970701|2020-12-14,EPI_ISL_2970701,2020-12-14,Canada,B.1.1
hCoV-19/Canada/QC-1nDWVQ-MX20349782/2020|EPI_ISL_2970650|2020-12-20,EPI_ISL_2970650,2020-12-20,Canada,B.1.160
hCoV-19/Canada/QC-1nIOU-B1123402E6/2021|EPI_ISL_4220504|2021-07-12,EPI_ISL_4220504,2021-07-12,Canada,B.1.1.7
hCoV-19/Canada/QC-1nIUH-5524483870/2021|EPI_ISL_4999064|2021-08-02,EPI_ISL_4999064,2021-08-02,Canada,B.1.1.7
hCoV-19/Canada/QC-1nJWFTV-8143756629/2021|EPI_ISL_3870079|2021-05-12,EPI_ISL_3870079,2021-05-12,Canada,B.1.1.7
hCoV-19/Canada/QC-JEW-Q9152350/2020|EPI_ISL_1241091|2020-05-15,EPI_ISL_1241091,2020-05-15,Canada,B.1.350
hCoV-19/Canada/QC-L00346219001/2021|EPI_ISL_5891572|2021-04-08,EPI_ISL_5891572,2021-04-08,Canada,B.1.1.519
hCoV-19/Canada/QC-L00347731001A/2021|EPI_ISL_3508443|2021-04-11,EPI_ISL_3508443,2021-04-11,Canada,P.1.14
hCoV-19/Canada/QC-L00365405001/2021|EPI_ISL_3459116|2021-07-07,EPI_ISL_3459116,2021-07-07,Canada,AY.122
hCoV-19/Canada/QC-L00373242001/2021|EPI_ISL_4221547|2021-08-06,EPI_ISL_4221547,2021-08-06,Canada,AY.27
hCoV-19/Canada/QC-L00378848001/2021|EPI_ISL_6424080|2021-08-19,EPI_ISL_6424080,2021-08-19,Canada,AY.25.1
hCoV-19/Canada/QC-L00385989001/2021|EPI_ISL_5898123|2021-09-04,EPI_ISL_5898123,2021-09-04,Canada,B.1.617.2
hCoV-19/Canada/QC-L00396261001/2021|EPI_ISL_6423189|2021-09-30,EPI_ISL_6423189,2021-09-30,Canada,AY.74
hCoV-19/Canada/Qc-L00292290/2020|EPI_ISL_1366014|2020-09-23,EPI_ISL_1366014,2020-09-23,Canada,B.1.1.157
hCoV-19/Canada/Qc-L00296633/2020|EPI_ISL_1366046|2020-10-06,EPI_ISL_1366046,2020-10-06,Canada,B.1.1.157
hCoV-19/Canada/SK-NML-1409/2020|EPI_ISL_2562988|2020-08-26,EPI_ISL_2562988,2020-08-26,Canada,B.1.36
hCoV-19/Canada/SK-NML-17407/2020|EPI_ISL_2883493|2020-08-08,EPI_ISL_2883493,2020-08-08,Canada,B.1.1.157
hCoV-19/Canada/SK-NML-17771/2021|EPI_ISL_2883513|2021-02-12,EPI_ISL_2883513,2021-02-12,Canada,B.1.438.1
hCoV-19/Canada/SK-NML-180537/2021|EPI_ISL_5197788|2021-09-05,EPI_ISL_5197788,2021-09-05,Canada,AY.27
hCoV-19/Canada/SK-NML-180574/2021|EPI_ISL_5197843|2021-09-06,EPI_ISL_5197843,2021-09-06,Canada,AY.25.1
hCoV-19/Canada/SK-NML-188/2020|EPI_ISL_2565106|2020-03-14,EPI_ISL_2565106,2020-03-14,Canada,B.1
hCoV-19/Canada/SK-NML-222633/2021|EPI_ISL_6477731|2021-10-18,EPI_ISL_6477731,2021-10-18,Canada,AY.25.1
hCoV-19/Canada/SK-NML-222715/2021|EPI_ISL_6478072|2021-10-14,EPI_ISL_6478072,2021-10-14,Canada,AY.27
hCoV-19/Canada/SK-NML-238702/2021|EPI_ISL_7138539|2021-11-07,EPI_ISL_7138539,2021-11-07,Canada,AY.25.1
hCoV-19/Canada/SK-NML-238879/2021|EPI_ISL_6756963|2021-11-08,EPI_ISL_6756963,2021-11-08,Canada,AY.25.1
hCoV-19/Canada/SK-NML-42431/2021|EPI_ISL_3902549|2021-04-06,EPI_ISL_3902549,2021-04-06,Canada,B.1.1.7
hCoV-19/Canada/SK-NML-505/2020|EPI_ISL_2562965|2020-03-22,EPI_ISL_2562965,2020-03-22,Canada,B.1
